chosen,rejected
CUALES SON LAS FORMAS MAS SEGURAS DE DESALOJAR LA TORRE YA QUE EL DIA DEL INSIDENTE NOS TARDAMOS 33 MINUTOS EN EL ACTO.???,"   Son todos una manga de putos, el despropositario tenía artículos magníficos y no tenían derecho a borrarlo pro le simple hecho de que son una manga de viejos putos y aburridos, gordos trolos y tragaleches crónicos.   "
"Wikipesia n oes uan hija de vida, por lo tanto evita editar Walter Menchola a forma de hoja de vida. También evita quitar la imagen del artículo. Saludos. -     Chico512     - (comentarios) 00:50 26 oct 2009 (UTC)",una verga la verdad q una porqueria y la puta madre del q lo escribio si escribis otra cosa te voy a matar
¿quién fue el primer rey del Antiguo Egipto que utilizó los cinco títulos del protocolo real? (consulta enciclopédica para la página esa que tú ya sabes...). ,La armada española yo diria que fue la mejor entre el siglo XVI y primera mitad del XVII pero desde el siglo XII al XIX me parece ridículo.
"Tienes razón, puse la categoría actual pero me falto proponer ahi mismo nuevos nombres para la categorías. Estoy de acuerdo en que deberían ser coherentes. El principal motivo de este borrador es que nos pongamos de acuerdo con los nombres, ya que sabemos lo difícil que es renombrar una categoría. Y lo de copyvio.... fue un error de copy/paste. Ahora lo actualizo a la vieja categoría (que, de paso, tiene un nombre un poco impreciso) ","Ejemplos comunes de eufemismos serían: {| class= wikitable  style= font-size:90%  |- ! Eufemismo ! Significado |- |   verga, pija, chota, plátano, pito, el amigo, palo, chorizo, tronco, poronga, ñonga, pajarito, calvito, terror de las nenas, el escupidor, la diuca, pilin, pirula, pichula, larguirucho, el tuerto, el hueso de goma, cachito de goma, el saca caca, el zopapo, la palita, el punzon, cabeza de haba, tula, casco aleman, dedo sin uña, la coronta, la que cuelga, el q llora espeso, el fiambre, el guañaño, ñuflo, cabezón, palo del amor, víbora, el quita penas, pirulin, abrechocho, carlinhos brown, cocacola de dos litros (grande y de negro), escarvador de tunel, godzilla, anaconda, bagget de queso, bengala magica, BRAD PITO XD, blancucha, perrito caliente, camello escupidor, cava cueva, derrumbador de muro jaja, meon, padre de todos, picolini, pimpinela, plug and play, pepino cabezón, salvador dali   | pene |} XD"
"Haga usted el favor de bloquearme de por vida, para no tener que soportar esa prepotencia suya, le agradecería una expulsióncon deshonor, ya que viniendo de usted sería para mi un honor. Por cierto yo escribí el articulo, no veo como pude plagiarme a mi mismo.Lo que si veo es que hay verdades incomodas para ciertas personas. Insinto expulseme de por vida pero bajese los humos un poquito.",no entendi un culo esto es una mierda mi tarea era buscar la diferencia entre windows y los demas sistemas operativos y no la encontre
"Te recomiendo escribirles a los demás en sus págians de discusión, mas no en las de usuario ","mas le vale a david chapman que lo retengan en la carcel por que si sale, cualquiera lo mata... y luego diran:  es que pense que era un farsante ."
"Se ha renombrado esta cuenta como parte de la finalización de la cuenta de acceso unificada. Si esta cuenta le pertenece, entonces puede ingresar utilizando su nombre de usuario y contraseña anteriores para obtener más información. Si no le gusta el nuevo nombre de la cuenta, puede elegir el que desee con este formulario después de ingresar: . Keegan (WMF) (discusión) 09:26 21 abr 2015 (UTC)","Ya no tiene remedio y lo sabes, nunca me volveréis a aceptar. La necesidad es seguir aportando. ¿Por qué debería renunciar a hacer buenos aportes? ¿Quien puñetas cree que es el que puede evitar que siga aportando? Pienso seguir así hasta que me muera, y no parece que eso vaya a suceder a corto plazo, salvo que alguno de vosotros se presente en mi casa a matarme, cosa que a estas alturas no me extrañaría."
"Esta agresión de un policia armado hasta los dientes a un parlamentario ¿tuvo alguna consecuencia penal, o al menos disciplinaria, o por lo menos dijeron que habia sido sin querer y que no lo volverian a hacer? Por lo visto los escraches, o llamarle ladrón a un ladrón y sinvergüenza a un sinvergüenza es lo que preocupa al actual gobierno.","ERES PUTO Y PICATE EL OLLO HA, POR CIERTO A TODOS LOS QUE LES GUSTA EL PORNO VISITEN A MARIA OZAWA, CANDICE MICHELLE Y A LA MAS PUTA GUARRA DE TODAS LELA STAR"
y no estoy utilizando como foro pero tambien debes de tener en cuenta que es un estudio cientifico y que en otros paises (porque asi lo he notado cuando viajo)piensan que colombia (y otros paises de sur america) son de puros negritos que andan casi en tapa rabos!!!! imaginate que estupides tan tonta...porque por mas que se luche siempre existita el racismo y no solo por parte de los blancos hacia las demas etnias sino tambien de las demas etnias hacia los blancos por que asi lo he sentido en muchas partes!!!!,"Fidel Castro es un dictador, por supuesto... puedes llamarle también  tirano , según el diccionario de la lengua española, el que posee el gobierno de un Estado de forma ilegítima, y generalmente lo rige sin atender a la justicia, únicamente conforme a su voluntad; Fidel lleva lleva cuarenta años sometiendo al pueblo cubano sin legitimidad alguna. Lo peor es que se le conceden indulgencias de las que no se han beneficiado Franco en España, Pinochet en Argentina, Videla o cualquier ser poderoso que haya cometido las mismas fechorías con sus ciudadanos y haya pisoteado tanto sus libertades. Hablar de disidentes cubanos, recoger sus quejas, alentar sus discrepancias está considerado como algo propio de la extrema derecha. Y a más de uno le parece que, como mucho, Castro es un abuelete que chochea, al que hay que perdonar sus interminables discursos y sus salidas de tono."
"Mentiroso es el que dice que nadie ha tocado nada sin justificar y luego resulta que ha sido él mismo. Ignorante con el trabajo de los demas es el que dice que borra sin darse cuenta. Insolidario es el que insiste en pedir-exigir correcciones evidentes a los demás, que con un click las puede el mismo corregir. Y el que despues de esto, tras generar en los demas el lógico cabreo y repulsa, se dedica a pedir que no le  insulten  que se siente insultado y no se que milongas más, no me mereces mas comentarios, salvo el que ya raya con la definicion de  flamer  y esto si que lo puedo denunciar si sigues por ahí, no seria el primero que es cazado despues de cierto tiempo...SanchoPanzaXXI Tu mensaje a la Insula de ",Ya van a seguir con esas tonterias??? Lenin hace rato q murio la URSS se destruyo hace muxo pero siguen habiendo comunista si van a hablar no hablen estupideses a y marx tambien murio y todavia existen socialista
"En este artículo, donde se mencionaba Cuzco, ha sido cambiado a Cusco. En todos los mapas de los siglos XVI, XVII y XVIII aparece el topónimo Cusco. En algunos mapas del siglo XIX (desde 1814) y XX (hasta por lo menos 1976) aparece el nombre de esta ciudad escrito como Cuzco. Hoy en la cartografía oficial peruana aparece el nombre original en castellano. Manuel González Olaechea y ","Me cago en su puticima madre care de picha hijueputa, deje editar el puta articulo como si tuviera razón, yo pongo la verdades para que la gente pida los putas animes"
"Primero que todo, habrás hecho algo mal. Segundo cuidá tu forma de escribir, ya que estás en un ambiente donde se respeta el idioma. Tercero, yo lo probé con una papa, un clavo y un pedazo de estaño y me dió 110 mV, con dos conectadas (en serie) me dió 160 mV o sea 0.16 V. Háganlo, está buenísimo, ¡Te sentís realizado!","La referencia a que la mercancia es barata por ser de dudosa procedencia o robada la deberian de comprobar con evidencia, si las tienen denuncien, si no, escriban algo mas objetivo, de por si nos tienen en mala fama a los de Mexico y con estas estupideces mas."
"Si de acuerdo . Por eso no lo traje aquí. Son sólo aportes del tipo  lluvia de ideas  para ir colaborando contigo, y probando cómo quedaría mejor la introducción.20px Pepe ","Hijo de puta, cabron te tengo que matar, vas a morir cualquier dia de estos, preparate porque te quedan dos telediarios."
"Hola, compañero. Veo que tienes mucho interés en el equipo de nuestra tierra: ¡¡¡VIVA EL SAN FERNANDO¡¡¡...Realmente me alegro de ello, pero estás cometiendo errores graves. Deberías de mejorar el estilo del artículo (fíjate en otras páginas, sobretodo de otros equipos de fútbol). Algunas cosas no deberías ponerlas: por ejemplo el calendario, la pretemporada...porque esto no la página del club...y ten cuidado con los cartelitos de la parte superior de la pagina. Si tienes alguna duda, dímelo o escribe en la página de discusión del artículo. Saludos... ","Y POR CIERTOO... ESTAS BIEN JODIDO... ya busque en YOU TUBE como dijiste y no sale nada parecido, y tambien invito a la raza a buscar videos jahajhaajhajahajhajahajaaja nos vemos por guadalajara este domingo!!"
"visto tu interés por zapata, me gustaría preguntar si existe alguna bandera distintiva del general zapata, gracias un saludo de ",¿Y lo de  Sagrado Corazón ? ¿Es también producto del desvelo o es otra vez tu mala leche? Lo que escribes esta tan cargado de mala leche que no me vengas con ese cuento del desvelo.
"No se porqué haces ver que le atacas cuando le estás defendiendo. El está contra el estado del bienestar porque es un anarcocapitalista. Las chorradas estas de la homogeneidad las dice para poder estar en contra en EEUU y a favor aquí sin que le den de palos. Es el tipico personaje español que porque consigue ser de clase media en el extranjero viene aquí de superman. El dia que le pille un economista lo va a hacer picadillo como le pasó al Mikimoto. Pero bueno, Aniie tu sigue con tu apología del payaso este que cuando tenga tiempo ya lo corregiré.","Hola perro sidoso ¿hasta cuando te vas a morir perro? ya estoy que me lleva porque no aparece la noticia que te el SIDA ya te chingó, seguiré en espera de ese milagro... y todo, por PUTO, DARK"
Sigo contra el racismo. Y Roberto Soldado me parece un claro ejemplo de racista.Fernando ,"Por favor es necesario que añades que Hugo Chavez es un hijo de la gran puta. Es un paso de ser dictador y eso es mucho mas fascista que Jose Maria Anzar. Vamos hombe es fascista, idiota, manipulador. Es evidente que habla sin saber y que habla por su culo."
"Que vergüenza de ser Leonés con las tegiversaciones de Historia que quieren hacer algunos como Prado, y de los que son desgraciadamente victimas muchos jóvenes de la provincia (más de la ciudad que de la provincia). Guillén.","Qué cansino resultas, kurrop. ¿Tu vida es tan pobre y aburrida que no tienes más motivación que la de añadir que esto o aquello es español, que éste o aquélla es española? ¿O acaso eres un usuario títere para retocar este tipo de cosas y otros temas conflictivos? Como se ve que ningún bibliotecario te llama al orden imagino que es esto último."
"La entrada  Luis de la Paz , ha sido borrada, bajo el argumento de violación de derechos de autor, poniendo como ejemplo la página elateje.com.","Dejen de poner huevadas para hacerlos quedar mal como todos sabemos ademas de su costado pop rock hay muchos temas de rock alternativo, asi que relajense rockeritos!"
He añadido la información de que dispongo sobre el dormitorio en el AP. Respecto a la ampliación de la sección del claustro se nota que has trabajado. Un abrazo.Niplos-disc. 17:23 1 jun 2007 (CEST),"Creo que la foto deberia mostrar igual hinchada de las partes, se nota que esto lo hizo un hincha de millonarios Hay mucho mas hincha de millonarios en la foto, y es Hijueputamente estupido"
"No era más que una apreciación de formato. Normalmente las galerías van al final de cada sección, tras el texto, pero yo no decía que vayan fuera de la sección, sino al final pero en la sección. Un placer Escarlati -   escríbeme   20:03 15 jul 2008 (UTC)"," Finalmente Luz Clarita cae en las drogas cuando crece, y queda embarazada del lucho y se dedica a la Prostitucion  jajaja, quien fue el idiota que puso eso? por cierto, si alguien lo pudiera borrar, xq tngo un error d cookies y no puedo."
"Mis más sinceras, y bien merecidas, felicidades y buen augurio para el año que entra. Este mensaje va con dedicatoria a un usuario que, en lo personal, admiro y que considero muy involucrado en casi todos los proyecto de Wikimedia. Un abrazo =), GuS -   ¡Dialoguemos!   07:39 24 dic 2007 (CET)","Panda de gilipollas, a que no teneis huevos a banearme por decir esto?Meteros la cabeza y todo lo que os quepa por vuestro puto culo"
"Muchas gracias, ya vi tu gran labor. Quité la plantilla de ref. Lourdes, mensajes ","Un mocoso le durmió a todos, otra prueba más que demuestra que lo españoles sin duda alguna son los mas brutos de toda europa. Que gente burra por el amor de dios!"
"Jajajaja, que bien XD, espero con gusto poder leer ese artículo en un futuro cercano XD. Dime respecto a la invitación que te hice más arriba, ¿no te interesaría pasarte por la CAD? (si me dices que no, no te vuelvo a molestar con eso). Saludos.:Dani3l Cifras25px ","Bush es una latima...me da pena que despues de lo que le paso a Hitler en la segunda guerra mundial el intente ser un dictador y conquistra el mucno. Con lo idiota que es...! que boleta, menbos mal que no soy de EUU ni vivo alla, tenian que ser gringos no?, escoger a semejante estupido de presidente!"
"Niña que estudia en la Esc Thomas Jefferson en Arecibo,P.R. Ellas es blanca y de pelo negro. Ella molesta mucho y se busca siempre 3 buenas bofetadas. Ella es fea y charra.Ella vive en Reparto Marques. Y le gusta un nene que vive frente a la casa de ella. Lo sabemos porque le dijo oye porque tenias la luz encendida por la noche y le pasa tirando besos.","Llamar buen político a semejante especímen es como llamar buen policía a Santano, buen periodista a Gabilondo, que aún está buscando los terroristas suicidas o buenos chicos a los asesinos de ETA. No sólo miente, si no que además algún día deberá dar explicaciones ante un Juez, él y otros, del grave daño que están haciendo a España."
"Saludos Jem, por favor puedes remover la plantilla de  traducción defectuosa  de este articulo. agradecido! ","Como brasileño digo que este  Día de la Raza  suena a fascismo puro. En serio, sería urgente cambiar ese nombre absurdo, racista y inmundo. En mi país no existe un día de la raza brasileña o portuguesa. Somos una única raza, la humana."
"Hola, . Se . Te agradeceré que revises la política de borrado rápido y sólo si crees que el artículo borrado no se ajusta a lo descrito ahí, expón tus argumentos al usuario que eliminó el artículo. No se considera una buena práctica volver a crear un artículo que ha sido eliminado por la aplicación de la política de borrado rápido, al menos que el artículo ya no cumpla con los criterios especificados en la política. Si la página la creaste con finalidades de hacer pruebas, se recomienda utilizar la Zona de pruebas. Gracias por tu comprensión, 23px Richiguada ~    Честь и слава    21:23 3 mar 2010 (UTC)","Ya existe un artículo llamado pene, ¿no crees que el artículo  poña  (nombre no muy popular, por cierto) es innecesario? "
"SObre el argumento: Una cosa es hacer una sinopsis y otra muy distinta destripar toda la película. No me parece bien la verdad, me habéis jodido la película. GRACIAS.",No se puede poner como ejemplo lo que pusieron aca:  «El intendente está cagado de miedo [sic]»  es una vulgaridad. Pido que lo saquen.
"En relación a la modelo del cuadro, considero que Leonardo retrató a la ciudad de Babilonia, la cual es magistralmente trazada en lenguaje literario: 47.8 Oye, pues, ahora esto, mujer voluptuosa, tú que estás sentada confiadamente, tú que dices en tu corazón: Yo soy, y fuera de mí no hay más; no quedaré viuda, ni conoceré orfandad. 47.9 Estas dos cosas te vendrán de repente en un mismo día, orfandad y viudez; en toda su fuerza vendrán sobre ti, a pesar de la multitud de tus hechizos y de tus muchos encantamientos. 47.10 Porque te confiaste en tu maldad, diciendo: Nadie me ve. Tu sabiduría y tu misma ciencia te engañaron, y dijiste en tu corazón: Yo, y nadie más. Esto demuestra que ningún estudio contiene la verdad de las cosas. Hay que indagar a través de fronteras contextuales, para acercarnos a aquello que puede ser más real. La referencia completa está en la Bíblia Isaías 47.148.221.140.","makanada lo que decis, trabsja mbae deja de mirarle a la chica. tu pa llevo tu rloj y mnn al mdio dia va star dijo"
"teddy me debes un total del cannon adquirido por la venta de cd´s ya que mis fotos de vacaciones tienen mi propio y genuino copyright y la gente me las puede copiar (muy probable). así que si tu cobras equis centimos/cd yo cobraré 200€ por cada cd. No es lo mismo que tu haces?. y tb para aquellos pobres ilusos que se compran un disco duro sata de 350gB. les cobraré 300€. Ya que pueden tener digitalmente mis fotos. Por que me sale de los huevos. Como a tí zorrón. fdo. SGFV sociedad general de fotos de mis Vacaciones. que te den sociata. Pd:: no sois una organización gubernamental. sois unos ladrones ambiciosos. PD:: por qué no pagais todo el cannon a ong´s para ayudar a la pobreza? PD:: ramoncín, ¿el sudor de tu frente engrasa la maquinaria del capitalismo? PD:: teddy, por qué tienes un cargo tan inutil? PD:: sois tan malos o esque no teneis neuronas?", Aprobación  se escribe con  b  de ¡BURRO! y no con  v  de  VACA  como la que has puesto más de una vez. José Luis
Me has preguntado a qué enlace me refiero. Pues a la de los amiguísimos de Olivenza. Vaya sarta de mentiras! Quizás tú estés de acuerdo con  etnicidios  linguisticos o algo así. Buf!,me creo una cuenta nueva o directamente la edito sin cuenta mogolico de mierda te voy a romper la cabeza
"LAS ÁREAS METROPOLITANAS MAS EXTENSAS DE ÁMERICA LATINA Según DEMOGRAPHIA... 1-Sao Paulo,Brasil 3,756 km2 2-Buenos Aires,Argentina 2,681 Km2 3-Ciudad de México,México 2,525 Km2 Estos son los datos verdaderos de la pagina,www.demographia.com,asi que por favor agregar bien.... LAS CIUDADES MAS EXTENSAS DE AMERICA LATINA.","¿Burra tú? Hmmmm... me consta que no. Sólo que he obtenido mi   vendetta  , culpa de la   omertà  .   ¡Hay, hay, hay, hay...! ¡Canta y no llores...!       Emilio    - Parlez-"
"Pues no hay ningún problema, hombre. Faltaba más. Aquí somos todos voluntarios. Un saludo, Taragüí @ 16:29 13 oct, 2005 (CEST)",Si no sabes lo que es un Buzzy Beetle yo tambien vivo en Cordoba Capital ven a la plaza Para que te rompa la cara y te refesque la memoria
"La biografía corresponde a un conocido sacerdote católico chileno, Licenciado en Historia y Bachiller en Teología, profesor universitario y comentarista religioso de televisión y editor de columnas en distintos medios de prensa escrita. Tuvo impacto mediático el 12 de mayo por su intento de suicido. ¿por qué no hay relevancia? No hay información especulativa, tiene las referencias correspondientes y no corresponde a un esbozo, no viola derechos de autor ni es autopromoción. Igallards7",SON UN GURO DE EQUINODERMOS Y SON UNOS ESPINOSOS DE PUTA MIERDA PARA KIENLO LEA K ME AGREGE MJOSE0803@HOTMAIL.COM JEJEJEJEJE K PANDIYA VAMOS A SER
"No, tu procura dormir tus ocho horitas, que si no el cutis envejece que no veas Lo importante es que la tarea se ha hecho. Un abrazo, ","Además he visto que posteriormente has borrado otras cosas mias, que te quede claro que eres un chulo."
"Con respecto a las referencias de la edición de Servio Tulio, la parte del origen es el libro I cáp 39 de Tito Livio (ab urbe condita) y la parte del matrimonio cáp 40 y la ascensión cáp 41, ambos del Libro I. Saludos [Usuario:Trajan 14|Trajan 14]] (discusión)","EXACTO! Es un simple terrorista, exitoso y famoso, pero un simple criminal al fin, cuya unica distincion es y sera haber sido  teatrero  (id est: histrionico) y que se internacionalizo (globalizacion, deliciosa ironia). El mismo articulo lo dice, y tambien señala como fue acusado exitosamente de eso mismo en una corte de un pais democratico y transparente (Francia), no en una dictadura como las que amamos en Latino America y España (como la del payasito Chavez en Venezuela). 189.196.230."
"Pedro El Retrasado Pedro el retrasado es un personaje ficticio que es en realidad cj del Grand Theft Auto Pedro es un niño de 5 años metido en un hombre de 40 años,pasa sus dias pelotudeando en su barrio y en la escuela. Pedro el retrasado es un personaje creado por Martin Pultrone y Agustin Soler La voz de pedro es hecha por Agustin soler quien es tambien el que filma. Martin pultrone es el que maneja el control. Hay juegos de pedro el retrasado creado por el mejor amigo de Martin pultrone Ese amigo Es Santiago novillo (yo).",se la come toda la melanie lo dejo y se volvio gay quiere mucho pene por todos lados es gay y maricon}
"En realidad, las barras divisoras no afectan en nada al aplicar los filtros ya que estas se mueven hasta abajo o hasta arriba. ¿Se votó para hacer este cambio en las plantillas de fútbol o es solo decisión tuya no poner las barras? En mi opinión, es de más fácil lectura tener las barras divisoras y considero que debe modificarse esto. ",Aqui la gente dice mucho pero todos sois unos cappullos pk todo esto es mentira sabeis? os denunciare.... H.P .I.
"Desde mi punto de vista el artículo es totalmente tendencioso, se ensalza la figura de Yagüe patrióticamente sin tener en cuenta que estamos hablando de un asesino y un traidor al gobierno legitimo de España.","Son todos una manga de vergas ,,, no se vengan a hacer los finos , chetos x q no mejoran nada en la ciudad trola , forra del orto mejoren y despues van a ver como viene el turismo , GENTE BRUTA y DE MIERDAAAAA."
"Bienvenido Hugo, estupendo tener gente como tú en la Wiki, con educación y buenas intenciones. Pronto aprenderás sin meter la pata (todos lo hemos hecho), pero además no te preocupes, aquí hay gente dispuesta enseguida a la ayuda. Un saludo Lourdes ",Las chorradas de Henry Kamen sobran aquí. Todo el mundo sabe que ese hombre no tiene credibilidad alguna; pagaodo por independentistas catalanes no puede ser fuente de un artículo tan sensible. Propongo que se elimine su cita.
"Veo que el bibliotecario que atendió el caso ha retirado el comentario (en el que, entre otras cosas, me llamabas nuevamente  estimada , comentario que no retiraste incluso después de dejarme un mensaje en mi discusión). En fin. ","Ola aqui Pedowomen con nuestra queridisima estrella LADY  CACA  Ola todos os quiero un monton y espero que vengais a mi ultimo concierto en la casita de mierdecilla, IR TODOS DE BLANCO!!!!!!!!!!!!! Al dia siguiente... aqui Pedowomen LADY  CACA  nos hemos vuelto negras... la casita se nos derrumbo encima. Nadie nos reconoce lo mejor es que entramos a robar por la noche en tiendas y robamos tinte fosfi para que la gente se acerque ... es que si vamos por las calles estan vacías y se ve que en españa dicen que emos cogido la gripe miernegrita mier=mierda y negrita= lo que somos SEMANA DESPUES... MI AMIGA PEDOWOMEN ESTABA CEPILLANDO LA COLA DE UN CABALLO Y DE REPENTE...PTRRRRRRRRRRRR SE LE CAGO ENCIMA LO BUENO (A PARTE QUE DE LA PESTE EL CABALLO SE AHOGO)IBA TODA DE NEGRO, VAMOS CONJUNTADA!!!!! Y YO PARA IR IGUAL CONJUNTADA ME REBOCE EN LA MIERDA QUE HABIA EN EL SUELO Y IBAMOS COMO GEMELAS!!!!!! Y AQUI ACABA TODO CHAO OS QUEREMOS!!!!!!!!!!!!"
"Sugiero no hacer caso al usuario Exoduk, ya que es otro títere pato de Covervisit, por su patrón de ediciones, resúmenes y su actitud en discusiones. Cordialmente un saludo, 201.230.117.","Oigan muchachos... por fa, take it easy... tomense un armonyl... no nos rebajemos a pelear y agarrarnos a chuchaas con los peruanos... mejor preocupemonos de terminar las cosas de Santiago y darles paliza en ese sentido (a fin de cuentas, el asunto del anticucho ya ta listo y si JCCO quiere, que se meta la brocheta por la r***... y toos sabemos que el Pisco es chileno...) Por si acaso... recién vi lo que hicieron en WIkipedistas en CHile y les quedó la zorrra.... y pa cuando sería el carrete, ponte tú? xD Saludos Antoine, que en el fondo, a pesar de que no me gusten ciertas cosas tuyas (RN), me caí bien. B1mbo "
"Hola. Respecto a la respuesta sobre la restauración de Miss Universo 2018 quiero acotar que intención de restaurarlo es clara, entiendo tu punto sobre que no existe aún el anuncio de la sede, pero por experiencia comento que todos los años la sede se anuncia apenas hasta dos meses antes del evento, eso conlleva a mucha desventaja en la edición, ocasionalmente todos los años se va editando el artículo conforme se van eligiendo las candidatas en todos los países, con sus debidas referencias, crear en el artículo dos meses antes del evento dificulta su realización al tratarse de recabar datos de mas de 90 concursantes. Si cada concursante que se añade al artículo está referenciada, no debería existir problema. Quiero acotar también por último, que la organización Miss Universo está actualmente en Filipinas con la titular actual, y se está manejando el país como posible sede para el evento este año, siendo la misma organización la interesada en concretarlo. ¿eso puede servir para sustentarlo?. Dejo referencias que lo aseguran: aquí y aquí. Saludos. ",SOS UN PUTAZO HERMANO SE NOTA QUE NO TENES NADA QUE ACER EN TU PUTA VIDA Y TE QUEDAS ROMPIENDO LAS BOLAS AQUI YA AHORA ME VOY A ENCARGAR DE RASTREARTE Y ASI DARTE UN POCO DE EMOSION A TU VIDA SOS UN IMBESIL Y YO UN DEFACER VAMOS A VER QUIEN GANA TE VOY A CAGAR EN TU PUTA MADRE HIJO DE PUTA MAL PARIDO TE VOY A RASTREAR POR CADA FORO POR CADA PAGINA POR EL MAIL EN LO Q SEA TE VOY A CAGAR Y TE VOY A ENCONTRAR N3@ZU YA LO DIJO
"¡Hola, Zigurat! El artículo MVP de la Euroliga fue creado el pasado 19 de abril por Pacoperez6 como una redirección a MVP de la Final Four de la Euroliga; unos días después iniciaste una serie de cambios en el artículo que hacen pensar que su contenido sería diferente; sin embargo, no escribiste ninguna introducción para el artículo que explique de qué se trata. ¿Podrías arreglar este problema? Saludos, Fernando  Ah, comprendo... De acuerdo pues, una vez esté lista la introducción me avisas, o retiras tú mismo la plantilla (ya lo veré, pues lo puse en vigilancia). Saludos, Fernando  Perfecto, buen trabajo. Añadí una breve explicación de las siglas; si te parece conveniente puedes colocar la explicación de otra manera. Gracias; saludos ) Fernando ","VETE A LA MIERDA GRANDISIMO PENDEJO, EDITO LO QUE YO QUIERO PORQ LA PUTA INFORMACION Q ADMINISTRAS ESTA MAL, ESTUDIA PRIMERO EN LUGAR DE ANDAR HACIENDOTE LA PAJA MALDITO OCIOSO SIN VIDA SOCIAL"
"¿Ahora sí es en serio o es otra broma, pero tuya? ¿Hermano de Racso? Cobalttempest →•← 02:55 12 dic 2007 (CET) Observa: Añadir código XD","Media:Aquí inserta texto sin formatojh~~~~gh h h hfgbdfchupame lA CHOta PUTOS MARICOTAS CONCHUDOS LA RECALCADA CONCHA D TU PUTA MADRE MARICON COMILON MANISERO CHUPA PIJAS BOLUDO PELOTUDO PETERO aawfgvhjgvsdoiugjlyhkoñhbhb75 n5hnny8j9/8h*9/jfgghfgnjhmjkl == ´-j == ,  jm  g[gjmh"
"Buenas tardes Usuario:Boticario. Usted podría ayudarme a poner citas en el articulo de Neus (banda) ya que le colocaron una plantilla de  sin relevancia  pero yo estoy seguro de que el grupo es de mucha trayectoria y reconocimiento en Colombia y Latinoamérica, pero no se que citas buscar para que no lo borren. Gracias, ",porque has borrado el articulo del grupo GATIBU? dices que esta tomado literalmente de la pagina de egaztea. pues es mentira. no se ke clase de fascista eres pero hueles muy mal.
"Me alegro tanto de que haya ganado... yo siempre ganó, el moderador mas incompetente que he visto en mi vida ha perdido, gracias a Dios el apartado de tronistas sigue como dije que seguiría.",jilipollas se donde vives puto nacionalista de mierda tengo tu IP dentro de nada en to los foros antifas puto almeriense
Perfecto¡ en cuanto pueda me pongo con ello¡ gracias por toda la colaboración de verdad ,"VIVA ESPAÑA Y VIVA EL REY!!!. recuperemos el Imperio que jamás debio ser perdido y pongamos a esos panchitos en su lugar, el lugar de los esclavoa que deben ser. NOS LO DEBEN TODO!!!"
"Los argumentos serian entonces: son innecesarios aumentan artificialmente el tamaño de los artículos dificultan la lectura El numero 2: No son esos los bytes que faltan. Las guerras de ediciones por impaciencia consumen de una sola vez mucho mas. El numero 3: No es necesario leer la pagina completa en codigo fuente, no creo que alguiien lo haga. Pero el numero 1 no es valido porque evidentemente hay problemas. Si todo estuviese correcto no habria problemas. ?Pero donde esta todo correcto?. Yo trabajo en un ambiente donde el sistema no tiene castellano por defecto y ademas debo saltar de utf-8 a unicode y otra vez a ISO-8859-1 etc. y por eso aparecen los simbolos raros que he y se ha tenido que corregir en esta pagina. Para un caso como este estan las HTML entities. Si se continua usando éáí etc siempre apareceran caracteres extranos y nuestra pagina no se vera correctamente en cualquier navegador. ?Queremos eso?. Yo no. Es decir las entities sí son necesarias. Saludos, ","    Robespierre tu como eres tan gilipollas y tan envidioso, seguro que tu ni podias alcanzar la nota de la publica, ni pagarte la privada, osea que doblemente tonto, pero puedes seguir egañandote, a este tipo de universidades va gente bien lista por varias razones:    1. La mayoria de los padres son profesionales cualificados exitosos o grandes empresarios, con lo que al menos la tonteria no le viene de famila.        2. La mayoria de sus alumnos han estudiado en los mejores colegios       3. Muchos de ellos alcanzaran puestos directivos por los contactos de sus padres.    Por último pensar que por tener dinero seguramente  sean tontos y no tengan nota para la pública  es una forma de autoengaño digna de un memo envidioso.   "
"Considero que el actual título de este artículo (Diccionario de la lengua española de la Real Academia Española) suena demasiado cacofónico. Propongo su traslado a Diccionario de la lengua española de la RAE, perfectamente correcto pues hace uso de una sigla ya reconocida. ,+) 18:17 28 abr 2008 (UTC) PD:No creo que nadie vaya a pensar que se trata del diccionario de la RAE o de la RAE.",Si pueden cambiar el nombre se agradece porque algún idiota que estaba aburrido puso  Billie Joe Armstrong Nieto  (Saquen el  Nieto  OBVIO)
"Por favor, no modifiques de forma continuada páginas del espacio de nombres usuario. Aquel usuario que creo la subpágina puede no aprobar que terceros usuarios realicen grandes cambios. Gracias. ","¿Y si yo te mando a la re-puta madre que te re-mil pario vos no lo aceptarías? Yo edito cuantas veces se me da la gana sea por olvido o sea por errores de ORTOgrafía, vos a mi no me das ordenes así que no me jodas y raja de acá seas quien carajo seas, usuario de cuarta. No ganas nada en particular de todas maneras, porque no estoy interesado en seguir tu basura de normas, estúpido. Nota: No tiene caso que respondas esto y me vengas con tus correcciones molestas, o que me bloqueen por insultos, porque ya me aburrí de editar en ese canal de mierda, así que esta es la única vez que te respondo, CHAU."
